"-32.13876969997879,-53.92860343108794","0.4551607292975063,-0.6168592957147602","-1.272463801337936,-6.510966946742895","-4.763583638953258,-10.066821620176583","-8.231398987793373,-17.288764052780262","-12.20540084420608,-19.887878476871478","-17.754676451954914,-27.09907199145983","-21.546600386485764,-40.318075903382706","-22.392898884036622,-36.309332744221194","-26.829925887925846,-46.487386586437516","-30.397673339810336,-49.43274626887688"
"104.0,-156.0","0.0,0.0","7.0,-16.0","19.0,-39.0","33.0,-64.0","43.0,-84.0","52.0,-103.0","62.0,-122.0","77.0,-137.0","92.0,-144.0","104.0,-156.0"
"108.9698846184838,-112.67557295811936","1.6646611902892192,11.007340754919444","2.5229319904754757,-12.186795032340953","18.58507970869836,-27.521005281892457","35.274757063222026,-34.77642183315045","49.96567616413897,-63.808411146485874","66.88275586676222,-81.01732249122195","83.71895355718205,-92.02698829676623","96.46334230798466,-104.2325813313728","102.31918762286978,-100.19950571376533","121.36781515585254,-103.15227592534231"
"69.0017838894972,-179.3824009970757","3.806093446423206,2.9456345438608276","9.153573242452376,-36.156785391872084","15.663346115107766,-41.60702663468772","29.175391234657187,-52.424892134562235","37.87294858072434,-78.16321391217821","46.96867483380822,-90.1468832697231","55.83662389670804,-103.64546929389654","68.03810908858702,-133.61236128136545","84.44242023045949,-128.04042495172175","90.96879642078669,-139.2515469372368"
"72.71573748646853,-195.06210152680086","6.532338118264852,6.980015354974475","12.97867643530986,-15.032870531857252","0.2330478751245746,-46.874851497705954","25.33711071929198,-66.62232893498424","26.410455696202746,-90.46077233541754","24.0274660668351,-132.34673757520156","45.27349933773855,-136.15430577816517","43.16788443437791,-164.35394619201958","59.32336959344998,-176.72058098606598","67.10639671455078,-201.94956585251325"
"142.0,79.0","0.0,0.0","19.0,0.0","44.0,14.0","66.0,24.0","76.0,37.0","90.0,45.0","104.0,55.0","113.0,63.0","126.0,72.0","142.0,79.0"
"145.11131713628785,67.10190189596226","0.46972803062089896,3.860656818232844","16.630863806537317,-5.512320198991183","64.65982126112874,-3.7356598368040004","71.99776372293894,12.119329940191646","77.98344760492533,17.329016686892334","119.70746391675746,26.915474524753996","138.93702666414953,32.72005159760174","146.0138226535193,48.34708096067823","153.3994815312773,40.332232062663664","191.22106296857365,52.279837986378"
"157.64587325454897,47.45647185526641","9.895595270425348,-4.8723643887918096","17.376017495859134,2.9240305628806644","42.11340585995074,19.292544988178307","48.393161352986375,21.292646285017828","63.25349803420536,37.74666921636584","76.0229396860767,42.8502259268106","94.2837766722817,51.939730251273524","105.14147543754868,62.40143230065387","113.96877511907618,69.00561011776531","133.26772886469325,70.67050783986946"
"103.20499400776525,94.43207715372984","1.7709978417618553,-3.141587735942039","18.835419848499267,7.631213060318516","38.830958802268405,22.80617403046977","51.531525993751075,35.35637960807088","66.98138850132388,50.51865989286159","70.76063366531288,61.89196573774701","82.67631337235309,71.5541594812765","86.29291653366555,76.49173918070895","97.64169086835022,92.8001957571434","111.15514514343286,98.59141448808793"
"42.0,108.0","0.0,0.0","5.0,10.0","11.0,24.0","16.0,37.0","21.0,47.0","26.0,61.0","31.0,73.0","34.0,84.0","41.0,95.0","42.0,108.0"
"38.72681556176713,89.23787241348865","-0.2576675505061866,3.824323649177729","2.699765226785649,11.00784114864601","14.15187950752248,28.95358773180473","18.482479159095316,33.391050087253596","26.725656724015494,51.82088034403765","28.79839383249885,60.24663600121909","34.70081658743322,70.11410109894888","38.54509371329954,84.33549421927748","47.151939870183654,94.97337307782193","49.81974198533711,105.16810770771384"
"55.662278919052646,92.90829085696005","-2.763296689160568,6.751928296169897","0.3888389091968286,4.880986495976193","10.88544219215816,21.775588459123277","17.720090197868576,34.747771873657314","30.258684084430826,57.338556763793214","32.24279334287388,71.82284569267001","41.65693679804138,83.48372780982724","46.98886079460586,86.55369753040206","52.086972403435254,111.06505244059124","52.90804673571192,115.34617649733833"
"57.14839149461371,79.24942976921682","-1.6077808064276544,4.464645268820281","7.128459385553886,20.703535904070595","13.07748489474393,25.162856745409513","19.125180537631824,40.00320576450581","29.803457725763543,44.09723027281927","35.48542369166876,65.57698149547835","35.99182928127695,72.21955143644337","44.311724503637926,86.17878014869508","54.103293889032635,100.74247020072076","51.56212093839083,119.38588950904584"
"-197.0,-108.0","0.0,0.0","-16.0,-17.0","-41.0,-34.0","-68.0,-53.0","-94.0,-70.0","-118.0,-84.0","-138.0,-93.0","-158.0,-99.0","-179.0,-102.0","-197.0,-108.0"
"-242.6197255874595,-99.03680575673613","-14.195183875286984,5.374932449710858","-24.73637788722838,-19.886727945285678","-33.471924068286775,-38.19479098481799","-64.14653773186545,-58.517821899706654","-85.98393989611024,-74.91332045742344","-128.3928171730451,-92.2676918358206","-138.4659790452166,-114.39988807965533","-160.6790571379201,-127.0378711377728","-175.96562138978555,-110.51199073161975","-201.08927351463052,-127.68801236329493"
"-170.962398816366,-112.02916656779676","-21.772324169505914,-7.417262355617106","-11.76171635790369,-22.55203080823611","-38.48281318673156,-40.50983089023433","-98.3212373405582,-66.68519552857114","-101.59881815997316,-90.21395030919868","-114.54741668248637,-91.54331353370151","-131.07763681196957,-105.86260021318556","-157.77680539063357,-115.63136233289406","-171.19769121002048,-107.05714156635464","-207.8858407511186,-134.44069923734966"
"-228.93513139606674,-117.75777730091282","9.954457341897221,-10.46276412739641","-24.403063401441234,-4.877556968068266","-29.729326812522,-21.145015744679064","-58.82155904053363,-32.35402422221682","-99.17063495691733,-40.966001649607165","-121.13079577188677,-35.6842091301196","-121.45611441830036,-53.26451919031307","-153.11369146437892,-42.38338407504425","-153.90907941758704,-41.77942995111019","-177.30953019787356,-47.977510852352125"
"61.0,181.0","0.0,0.0","9.0,15.0","19.0,35.0","29.0,59.0","40.0,82.0","44.0,103.0","48.0,121.0","54.0,144.0","61.0,163.0","61.0,181.0"
"80.27818066688522,188.2324523516034","0.7623911175402314,2.8832331702890164","10.443014720010323,8.59145829293624","18.84380174477584,37.250918884927465","24.601756036593226,66.60601179698047","38.907780754197255,82.4407945681439","35.2385549466052,100.49348583958586","36.89927959142567,139.2805271111721","42.6725057626324,152.87902854665475","52.63308809107645,163.10496495356654","49.11890078144217,200.36012567688758"
"68.48627081596888,165.742713684527","-2.2360559770794524,-8.061465509007746","8.845092388085778,-0.23102707005977274","21.495501194985767,36.8755802181986","31.37542532139042,48.18646901103812","43.57811158017776,84.68929224659418","50.965428813733965,103.37862604153005","54.82461213669172,103.81407590846297","63.70432559383566,142.4893510232723","69.00573911233961,164.34430804982733","71.37423058759116,185.26886677367372"
"29.541433337718722,163.86598557906328","0.6608579648860993,0.7344677196933042","3.6468252877911986,33.41463763301183","11.781079763709464,23.17026869945207","24.343410221520358,49.83128923673741","28.56551715104188,65.61914677669355","21.771984604219135,84.87279760573342","26.615190848072913,91.74151373578184","28.571613306313075,122.77496034728392","29.724247287089707,156.02700217544896","31.570042541925073,156.17786974512777"
"-13.0,117.0","0.0,0.0","1.0,12.0","-2.0,25.0","-3.0,38.0","-5.0,53.0","-5.0,68.0","-7.0,81.0","-8.0,94.0","-12.0,104.0","-13.0,117.0"
"1.958727683514308,107.28224346413987","1.817595866506856,-6.879944310387684","1.3665917216885424,3.5773274206805517","-6.554619818513045,24.811073343739995","-12.190753129209572,52.38718779398229","-13.492290447888934,53.574252329269044","-18.426635529905955,73.46111046122546","-21.083751019418848,82.90425046229434","-23.37129979079525,101.60872267223685","-30.780724510590538,111.41260803838559","-32.9166826352586,116.42137381339364"
"-49.07809020715018,131.72987338255365","0.04219492910262024,9.330138724372537","2.023093496241738,15.06427875509487","-0.6481514147222103,31.945010289467284","0.2662516883230692,35.99941710049905","-1.6804660366973065,54.17442400080228","0.48156941317947854,71.51494150299678","-0.8756945534115825,85.71941216471882","-0.8552513272730087,97.85777355929187","-4.068229231740606,108.93205160702803","-4.126910114690395,116.19253059545417"
"-27.60387046020706,109.58963239126167","-2.6022757893367907,12.954222557793202","0.31114655521368306,4.20739938471375","-3.9572545613465815,22.703387849875337","-9.879608788125744,52.04694682993864","-13.66445015500269,65.51197795517864","-13.03277838223173,60.62850597685462","-18.63933371280623,92.18781097262074","-19.030971416123393,89.3314400601685","-25.928406672254027,109.07465553506185","-29.271954216059207,130.21148881038533"
"155.0,-168.0","0.0,0.0","12.0,-19.0","29.0,-37.0","52.0,-58.0","84.0,-89.0","113.0,-112.0","132.0,-131.0","130.0,-149.0","137.0,-164.0","155.0,-168.0"
"136.82941991306035,-195.4765583131207","2.151436732063047,13.760862397966655","10.95910498688069,-21.445441826907782","37.4673337863242,-10.914156638266348","70.47637703761501,-45.427022360092074","89.99799567514081,-76.21820664185279","124.2407059714549,-86.19356403964878","149.67598576920128,-105.04951030715085","148.39032553926205,-112.25192463811246","161.73293840025693,-125.41225686764602","192.5707462496463,-134.36806227261408"
"111.499801037227,-197.10554540619728","10.398108671603504,-3.1375155518715663","24.289903378647256,-8.5945662458879","32.398412224257925,-26.57038726664349","46.982607861476936,-43.57298493276114","83.88975021711245,-59.44621718714584","117.75216383340154,-66.95296831962204","146.73763090657977,-74.5947878707476","150.1920889495011,-94.63212845803467","150.77558374583992,-105.79634219898527","175.0238238936628,-118.2227541510502"
"194.7474662363515,-169.42315700619534","-1.645339326083159,-0.34855663332584763","0.9171834364705442,-28.007997926264206","23.038783400500034,-58.87262504231393","46.40761894745951,-68.64242134206408","73.57874197513691,-102.269303933226","100.33803361808474,-123.57134714989446","125.21716285814975,-162.95995965009456","107.01843117252781,-184.54051884522795","145.65108629877182,-197.8932954426146","159.74415806555504,-202.738476954706"
"163.0,-7.0","0.0,0.0","10.0,0.0","28.0,0.0","49.0,-3.0","81.0,-12.0","105.0,-16.0","128.0,-18.0","144.0,-18.0","155.0,-10.0","163.0,-7.0"
"153.8056183440451,-41.0896718589885","10.431332141592177,3.56839998938704","11.762703234170388,0.5947021838965878","19.228769394700077,2.5617995092065917","49.726963736373534,3.6012557180008367","92.87066344632674,0.339284265779213","118.41807116310518,-0.47043446207952755","143.70205835073963,0.02373594053212358","165.9947175001886,6.0052858297998455","149.2346906149732,11.21187813786535","177.63480388026125,17.220303236336854"
"140.84874466638416,17.33678457745525","-13.938630260709964,-0.57691904282233","9.506939974402732,-1.215479331688231","30.085828153100014,1.2919655193183583","37.777599725122734,-1.4229168491744313","77.8515246006689,-8.67891600874334","84.63611889558021,-14.343975385038028","135.50724418349083,-12.829777576319696","152.15610651966455,-12.72263869428531","171.480728194489,-4.11248684742938","171.74877762086572,0.2874451349426703"
"183.40955217827363,-6.804415859014626","-3.6204285204529136,1.742040862717694","9.757241036194703,-2.069624248647142","36.174239828152,-8.271425924195718","52.979214227415305,-15.650491941499112","74.0942941189428,-29.22812469109772","86.97921963290128,-36.350526466483835","98.88066623459561,-40.69016991548713","116.17951794444197,-44.75438253196164","131.0334612031372,-41.9616041226605","159.18372013036932,-45.83129235322916"
"206.0,-179.0","0.0,0.0","29.0,-17.0","81.0,-51.0","158.0,-94.0","209.0,-125.0","232.0,-146.0","248.0,-157.0","254.0,-173.0","232.0,-174.0","206.0,-179.0"
"253.11663358555435,-205.84107024400294","19.312967845712212,6.854118005644428","31.705792232917357,-14.36982883290347","64.94091934027952,-49.172341546353955","164.89730674323798,-96.68782529504632","203.9561604996221,-118.03422594474613","206.9627382599917,-147.75300629927767","231.33413243324068,-162.89287035072394","220.15631318793518,-174.4802683120249","213.6370373195494,-171.85855123743096","191.49040466835518,-179.67875963314398"
"176.85997214891444,-216.38862377337622","5.229227563905734,-1.5081191315335658","45.61744795733837,-37.25295604986589","80.57310247462671,-49.865785954240984","129.73199279685062,-116.1660875411393","173.56667511362693,-144.03855599573703","238.8516445632313,-183.46259865944853","234.86420266970453,-198.45979058400656","242.95800832004576,-204.73704217618365","230.82955396600192,-228.00127660282476","205.11087705365622,-211.5303787947153"
"220.2398367213881,-170.00513781491563","1.4772303301594905,3.5983377364415055","20.071795343754427,-18.46315986858827","71.06071745340756,-74.24802766922178","154.34877516949896,-110.73281718688325","212.59380885282746,-208.3089086445318","209.0537547771605,-221.95939976616947","196.36070426900608,-223.0263683494459","269.62186522790944,-262.29828824865587","213.31869222808538,-247.53809411007546","176.662397705488,-248.8494438634329"
"81.0,163.0","0.0,0.0","13.0,16.0","26.0,36.0","37.0,59.0","49.0,82.0","59.0,101.0","67.0,117.0","73.0,132.0","76.0,149.0","81.0,163.0"
"49.374580535860304,165.82020490763662","-6.065857407207044,5.00256043886297","24.47118259200525,28.932725383495285","47.07155660578468,42.533904381141596","53.63702980640833,60.395481475725504","81.64526125343778,91.28674603058451","93.40773731714351,88.4261678307148","109.83262595003764,134.0185244116176","118.44807935788964,128.46850453586796","127.04663643092191,162.07196447273313","143.47276353057876,182.20030837370356"
"36.23325620400355,161.1187553593658","-10.917028033485995,-2.853509948954939","16.36040387418081,13.89964731790604","45.502457273470945,55.431222653058796","53.8731156220175,65.3591088228242","66.87588450240229,86.12643408913422","80.88441867814916,97.17350444545312","91.03579158823456,107.69922240973358","95.81125002124915,130.38982734352982","108.63475208139016,151.24494581742135","108.53416161751234,165.70231038047328"
"73.86827573347003,153.9649836476387","-2.2896177049894946,0.7028761017367711","5.96922993385971,17.94214602314573","15.91481063300115,37.525775932886305","18.01073356771257,83.7873599073713","42.96040200497238,80.43967643904476","31.718847186619257,123.2496407475209","47.12628168524774,130.36212043777527","46.02444959405884,154.68929443573938","43.275660230504926,167.47198635236137","52.15726443036714,197.66870804896013"
"179.0,-102.0","0.0,0.0","13.0,-15.0","38.0,-37.0","80.0,-69.0","122.0,-100.0","149.0,-122.0","169.0,-135.0","183.0,-139.0","185.0,-118.0","179.0,-102.0"
"146.60207725650633,-82.91798314157101","16.330413446693324,4.012439532411873","21.339230935786723,-16.89887562002052","7.018725187511127,-48.23660872587946","57.70301168213486,-84.9246858681061","125.47346346382993,-119.39274624115424","147.78526542236708,-160.2805292439457","172.13482249651227,-179.2100995899261","151.5405212370131,-174.12012887653216","170.1046761618982,-156.49371717363152","177.9137923686128,-134.67817369007653"
"145.13855260540333,-129.99297151593194","11.026150566933099,3.7863546444809666","19.266255317342157,-17.40089843739836","49.19115423374105,-45.67506984249355","83.89009684733539,-96.81071435167672","110.63861558710813,-137.1627744036238","143.09794662590215,-160.55174545303498","154.3664434685236,-192.9117857514033","180.60613776550156,-200.0806268714568","176.82754269922128,-169.1878200047719","160.33290423713336,-149.0796096278031"
"190.67146415362419,-111.34458146748409","-0.48695706763289903,-0.646527408600127","27.62968013680997,-12.33780869790743","18.194700735707606,-35.33214596996425","78.48581370746584,-66.07083862017325","115.69498599975812,-103.64624367103573","156.37509984428092,-115.86860577205825","153.58418528186056,-138.1691321914304","186.50692775345905,-146.56722876286796","198.0150871462865,-129.63900891231305","185.84762668508566,-106.9805616546509"
"-29.0,-37.0","0.0,0.0","-2.0,-5.0","-5.0,-10.0","-9.0,-16.0","-13.0,-21.0","-17.0,-26.0","-19.0,-28.0","-22.0,-31.0","-25.0,-33.0","-29.0,-37.0"
"-30.50412298163739,-39.71161225448448","-1.7736415286665874,-1.8052470793897095","0.10095522514779587,-6.740598629061203","-0.803877369400519,-15.845827874609121","-7.006035296374531,-19.92304541343371","-9.624297612519031,-24.45319774848651","-13.595047921848552,-34.16464769607427","-13.91537366742519,-35.25605521374827","-16.964307436254554,-42.36815360762921","-18.963576160829874,-49.187637284359084","-22.524201805149964,-48.978785977855324"
"-30.046834105163562,-32.181605319631146","0.736719514157294,-0.8427019376134742","-4.576166902005585,-7.833049060535419","-4.904447496672969,-11.618595195750329","-8.07656479246527,-19.023567928832833","-12.764849427928983,-25.46357694524486","-15.310582725574482,-33.374465320636375","-19.36863717192061,-35.94437913657531","-19.502885313650875,-39.04849670703446","-25.176099234775165,-37.56041014081322","-30.168437222106164,-46.49746190671397"
"-38.43539516181883,-38.67196908976789","-0.27157463928001047,2.21040668739783","-2.1906497082312737,-3.504854240778122","-4.304723480393245,-9.910852749178543","-6.608377287371256,-11.74485428000667","-12.901689481906557,-18.410060279200255","-15.37685597154246,-25.544683628838673","-16.579265925386835,-22.668694671732965","-19.084121009104337,-26.718486713828543","-23.589799690932576,-29.194250655813182","-25.5613040552926,-28.87763359609617"
"54.0,-134.0","0.0,0.0","6.0,-11.0","12.0,-26.0","24.0,-47.0","35.0,-64.0","47.0,-80.0","51.0,-93.0","55.0,-105.0","55.0,-119.0","54.0,-134.0"
"60.95005879630946,-134.35940865355627","2.1760347843001666,-12.47955424105494","10.779081622049231,-10.803163974359109","13.527758097642689,-21.554266507879234","29.642566758737846,-35.602812401476385","43.14901194313657,-52.84338180597259","58.71484912629698,-64.81069566848339","57.582450943324694,-64.29958823858244","60.056370264718296,-67.99877951790477","62.68304217886288,-77.39886636278922","66.16630071588568,-103.57707916749928"
"50.039288960534925,-165.43732905337689","-3.661197687754797,2.0656073335853073","8.966788028600995,-18.05054835543028","18.996566712294555,-27.496094332378465","39.33067878556791,-49.09465701324678","56.30464761157754,-55.12209597367007","67.80397513186435,-61.59678420569543","77.99223564631518,-93.60183595316137","88.31898725072132,-114.23964662695307","85.09900839851065,-112.98071969408204","94.25741099168607,-130.08268632783034"
"63.249816324488656,-154.83038153795508","-2.5972668652439674,4.680752788872365","11.948137861279747,-2.7179945001310717","13.130925816997028,-21.4140531551269","26.694368305457225,-29.51376163522398","40.826157706028525,-56.72872306232291","54.278184968731864,-51.61318660041399","58.21600676329643,-66.85312211523723","60.75225917257181,-74.62177473275624","60.32180243727535,-83.37077078564461","65.94875378675707,-107.7615366176442"
"-39.0,-45.0","0.0,0.0","-1.0,-4.0","-3.0,-10.0","-8.0,-18.0","-12.0,-23.0","-16.0,-27.0","-21.0,-32.0","-27.0,-36.0","-32.0,-41.0","-39.0,-45.0"
"-24.25639584850546,-46.95378272108784","-1.1650837126044336,-0.6408873196108896","0.8460336326669433,-4.767369771916838","2.9964057441472955,-11.475807901059413","-9.153087783229562,-19.425770919079785","-13.45413778047437,-27.389579980201397","-15.063886291319234,-34.68852087170564","-21.29618384728677,-40.33582909680636","-28.23630907172402,-40.251039732979976","-30.944070755908033,-46.06533982896156","-40.51692150377528,-52.21557550103074"
"-34.944448419954256,-44.041678194835505","-1.9101453691894548,-1.5771063171398794","-0.49880266488730834,-2.4784112610084343","-5.410383333854542,-8.861934474140044","-10.96388485002154,-17.84068682381897","-14.084476520495167,-20.43669824531054","-13.122305335931534,-24.33608435157988","-22.052042400192548,-27.506297834581","-30.49712887366582,-33.62667054761951","-31.46123581414565,-34.779857570520186","-41.64239676632104,-40.70342737822714"
"-33.24868938756306,-62.64296847371074","0.19563711147595442,-0.21506286426388083","-0.8966681387590628,-4.868641569588679","-2.6755391645233586,-8.239402379120998","-8.798355362713526,-17.00768059908523","-11.725384672963022,-18.856092440508842","-18.36529865498689,-24.63097680234039","-22.792133518451987,-23.994621291434626","-23.131637883863153,-32.146500435969905","-28.89122491086964,-35.075073461855524","-35.62800191260108,-39.18985805836593"
"169.0,78.0","0.0,0.0","16.0,7.0","39.0,18.0","64.0,32.0","86.0,47.0","99.0,56.0","115.0,64.0","132.0,72.0","151.0,77.0","169.0,78.0"
"160.1651129765151,131.6907815471517","2.596213865713487,2.731254379502627","11.752098362143983,11.00606399762284","37.84344639234722,19.24062395960742","54.526297333888046,27.90386552697908","64.14343325958122,47.071826063815415","81.41774193640931,53.22223289533289","107.04127385206978,55.35698604372445","120.74282962548527,69.55682064357389","131.60710052282406,73.11223151076561","143.29170541766416,77.67369664155919"
"157.12870327405255,119.42089146700786","-7.672239189729421,-7.42623178089627","3.731109660702655,7.8105417587042645","32.2277945745203,22.225439512776273","74.7503600098248,40.37002350934513","93.6643423388624,48.39930829666353","109.86814223299102,64.13636448965829","108.01979226509786,74.99687040600628","137.06714090444996,80.5139801681622","172.93720887299435,88.506172537518","173.17897765248728,87.0377521922036"
"153.84273669967502,86.92377768797387","9.950644964727585,-5.161214592131636","32.14503662325266,12.822690517377875","40.03799933844677,19.979222883476325","79.45736498399494,40.85536052475658","95.5778573996372,60.71004825409605","105.71724214677481,64.83537340855632","122.62549706841463,77.94720129613421","133.56019961085036,84.60168960949541","169.89900729525908,98.90340499602726","177.24528351868807,100.51766025169509"
"-95.0,145.0","0.0,0.0","-10.0,15.0","-27.0,32.0","-43.0,53.0","-63.0,69.0","-77.0,84.0","-88.0,98.0","-93.0,111.0","-90.0,129.0","-95.0,145.0"
"-65.84180253922833,192.8232823800276","-1.3252560616827038,-4.214100989750449","-14.295450808205988,19.142758836847477","-22.070700926987413,20.835741322088783","-48.47999322796496,47.38218400299977","-68.67954029607282,66.10838711888414","-88.21942621967757,64.02802044260906","-101.3348909423537,84.46657191298479","-89.56449601881108,105.23385113613178","-103.43848212492051,128.92558814839145","-109.77805211863986,131.33159436908394"
"-141.85765130078858,130.60603704490433","3.368488990316065,12.045925006720298","-7.5853988919341795,28.53298298395038","-29.76898724741226,21.945195851221637","-38.22920032880296,73.98302466632757","-64.04951066147675,73.71078630786032","-80.80587938909947,77.47436128828211","-85.11494894153219,85.23775572342211","-96.59051279797173,107.95817330555487","-79.39226605508996,129.9418031843615","-87.89381456421775,155.9812191401995"
"-87.07584535677182,170.9652288977259","-5.89048108343044,-5.393234423963478","-2.090752920180203,18.471120958544084","-25.868412475363538,15.169378772119774","-36.174233931620336,64.8062634081417","-42.47898768846475,80.58779889466699","-53.07189891600521,68.90065728059672","-55.42156752254392,95.39129226592333","-59.48301125083637,121.69350931643173","-54.3865060563633,135.79020810486554","-55.07411095752219,140.23334304358602"
"-46.0,81.0","0.0,0.0","-6.0,7.0","-10.0,17.0","-17.0,27.0","-23.0,36.0","-31.0,47.0","-34.0,54.0","-38.0,65.0","-42.0,72.0","-46.0,81.0"
"-38.19196895565465,71.20273436905664","-1.0257464361701907,-1.5735482608420255","-7.43247146643524,-0.13925998942977857","-6.007887392485529,15.84357953733156","-13.061265699714276,29.85580730971897","-19.310903104956974,34.949016499551654","-22.271321141135513,41.233273263286016","-22.70801650541754,56.29713878097475","-26.57856743567618,63.806898726990475","-28.098168544585306,67.7227437519572","-36.18001631909793,73.4065640496766"
"-34.87094546343335,88.89515225430524","3.3633885713429903,0.7923231886481045","-4.057197942245458,2.759027213915386","-10.412209017718723,21.44305067160481","-17.223147142652437,24.737047327896974","-23.957738799837564,35.06254682580521","-32.32882459218201,48.52783427385293","-36.929355328499916,58.73800124623361","-40.29713443649015,72.3055262838298","-45.67931291822193,74.02369795889626","-49.073875056686255,76.38406255277978"
"-27.676039496536838,81.45532147973601","2.0015560902984046,3.6292407348177504","-5.768339566935002,2.3917938809598516","-5.672317360950336,20.81044803009636","-10.82917579904516,31.129178003625853","-15.849762505896074,36.32630886725341","-22.266388859287122,50.99559690717822","-23.79410618442158,54.053126541088695","-26.796614518645463,67.86434646671654","-28.35056067790774,73.17586355218383","-28.980390713891392,81.5979213719574"
"-191.0,-154.0","0.0,0.0","-22.0,-14.0","-63.0,-37.0","-104.0,-57.0","-142.0,-81.0","-168.0,-97.0","-183.0,-117.0","-190.0,-130.0","-205.0,-146.0","-191.0,-154.0"
"-183.0633884710474,-208.19487472575491","0.46242861020721726,-6.926476251728787","-40.56634417126299,-6.9255862036832445","-68.32435089466908,-24.201440145116607","-125.01397557127808,-29.854676461651742","-160.42312215131147,-61.637654385112874","-190.42952447608397,-75.76762938820144","-194.84774008481696,-95.33956400564514","-213.35198791165647,-108.17097770684937","-211.35574008785994,-115.88521872084641","-199.77392883646277,-138.98635840146244"
"-210.09852177283912,-123.21987842281747","-11.286672727832942,2.8842234349828226","-20.744162102073986,-20.087373736633907","-87.29437198984124,-18.25807134599166","-86.91518790676881,-36.75220490793204","-138.5221980856791,-51.06851607472268","-149.49233511955583,-57.78747005658782","-179.4763728503246,-78.83792731389225","-188.44447053807855,-88.53275930201612","-233.31924987835433,-89.06345294233482","-208.78687983245138,-97.40684760250284"
"-172.28767722627353,-94.31324434181198","-9.525222647358753,2.799508922323805","-6.047055550366153,-15.41291673639903","-74.0229304747999,-44.43020981699112","-74.14349081005453,-74.97481794154032","-120.13723634024201,-105.93974861174291","-136.81396476679046,-111.18411951153738","-152.196843688246,-138.80555943326658","-162.66664750213437,-143.62669719629025","-181.68468758223963,-170.45380692641837","-162.20647419150282,-174.7693304241119"
"-58.0,91.0","0.0,0.0","-9.0,7.0","-16.0,17.0","-25.0,27.0","-34.0,36.0","-41.0,47.0","-45.0,60.0","-49.0,72.0","-53.0,84.0","-58.0,91.0"
"-81.03782845750638,74.27358106267785","0.23494160138815035,5.5091914444926235","-10.057928395537811,10.655188274524077","-11.658352299766674,10.762022046169186","-21.661686956767593,31.206832073831023","-37.08512527671323,39.349513802243116","-38.669106989320014,46.64275540891234","-41.86155581371581,61.147605666218965","-38.891284122699865,71.02248916604293","-45.122715468639335,79.61837042807122","-49.76497821078758,91.91974792933685"
"-55.748237816265444,102.92318947440991","-0.4591728649677311,3.4618439727084627","-6.063131284963558,0.3448051764042358","-23.98443604472898,19.28612564452827","-40.114182756953326,32.90384094307961","-42.32141819460112,39.25097563720506","-59.50800012693598,40.167282932337706","-67.20694192765862,63.18900125383575","-69.58310102069628,71.62973066420537","-72.17934330819813,86.25835687973291","-85.76268740549013,90.79586387019273"
"-40.61859293406488,104.72284198414435","-3.4191659111626524,4.978231859154843","-11.868267242757616,1.3200587562853086","-15.971310601189078,27.16471661007123","-19.511792937070496,30.03475022942052","-21.720559347121593,53.41433645814483","-28.791630087767075,54.97608218397168","-31.269744608714646,68.29431688792418","-29.62333008261809,90.82667244721891","-32.505790763584486,101.41615886351877","-31.79090151461859,105.8590136707875"
"122.0,177.0","0.0,0.0","17.0,13.0","37.0,33.0","60.0,60.0","82.0,83.0","91.0,104.0","101.0,121.0","109.0,141.0","116.0,158.0","122.0,177.0"
"116.44028182900499,128.4491449755029","-5.9195331634443065,-4.049674927875974","10.521148464948539,16.079200809492356","21.123532470143196,29.4197952526359","30.792315198084985,61.82910511325838","50.23701154949495,80.858548034552","46.552142445752004,93.31622791373623","63.0153248396543,111.27587395692393","61.28290331436284,119.66565133013397","55.89773927736326,130.6629577799845","71.56234565101803,152.7676043189449"
"159.72064542043552,140.87584745312472","2.2245244425107975,-12.809184913766694","20.357913323588456,11.775596291355072","43.45111641036606,34.83311000218032","58.18881275339751,89.43407749493811","85.72982449607532,98.61120881826074","90.60497106014117,118.80040077484175","96.98732202550757,144.4667211385452","119.12892100794859,158.74483784526393","116.1850935802054,171.82391940780576","112.3960693778481,196.56597058579445"
"87.74244218633251,186.54238694118973","-16.375577730162092,11.645024512023303","20.491648148139753,26.570383485299235","43.77572647078488,26.70269914170817","83.41965015462895,60.785046214634605","109.34184287392526,84.98488427456455","127.39003224015079,107.36844792721406","126.1872431512557,120.18663061487901","146.57651442846498,156.91666076606649","171.29693530246632,175.75910808203528","178.9954891454452,192.45751299868866"
"-176.0,-11.0","0.0,0.0","-20.0,-1.0","-43.0,-9.0","-66.0,-15.0","-86.0,-16.0","-103.0,-18.0","-122.0,-16.0","-141.0,-14.0","-159.0,-12.0","-176.0,-11.0"
"-152.38730844586135,-6.361435208436474","-0.7423670069324312,-0.3382299338285756","-23.283609076747823,-1.0037418585291014","-38.80002251856415,-9.696524151248905","-57.50700786977873,-14.67652292445143","-76.57206321141344,-16.721503483581326","-93.52609629352105,-18.896991336587952","-116.89491028714738,-16.92488178625346","-141.56810207527764,-16.902821789462703","-136.80044269857905,-12.71931948540549","-149.6485473918879,-13.642374679609166"
